bedrooms,bathrooms,toilets,parking spaces,type,town,state,price
4.0,5.0,5.0,3.0,semi-detached duplex,Life Camp,Abuja,119900000.0
5.0,6.0,6.0,7.0,detached duplex,Life Camp,Abuja,169900000.0
3.0,3.0,4.0,3.0,terraced bungalow,Mowe Town,Ogun,15000000.0
4.0,5.0,5.0,3.0,terraced duplex,Guzape District,Abuja,100000000.0
3.0,4.0,4.0,2.0,terraced duplex,Asaba,Delta,40000000.0
4.0,4.0,5.0,6.0,detached duplex,Ibadan,Oyo,35000000.0
4.0,4.0,5.0,5.0,detached duplex,Ajah,Lagos,50000000.0
4.0,4.0,5.0,2.0,detached duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,62000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,73000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,350000000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,6.0,detached duplex,Ketu,Lagos,170000000.0
4.0,5.0,5.0,5.0,terraced duplex,Mowe Ofada,Ogun,70000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,130000000.0
3.0,4.0,4.0,2.0,terraced duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,5.0,detached duplex,Gwarinpa,Abuja,180000000.0
4.0,4.0,5.0,4.0,terraced duplex,Ikoyi,Lagos,270000000.0
5.0,5.0,7.0,4.0,detached bungalow,Oredo,Edo,34000000.0
5.0,5.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,260000000.0
5.0,5.0,6.0,5.0,detached duplex,Magodo,Lagos,160000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,65000000.0
3.0,3.0,4.0,3.0,block of flats,Lekki,Lagos,60000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Ajah,Lagos,52000000.0
4.0,4.0,5.0,4.0,detached duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,2.0,terraced duplex,Ikeja,Lagos,76500000.0
3.0,3.0,4.0,4.0,detached bungalow,Lugbe District,Abuja,45000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,165000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,170000000.0
5.0,5.0,6.0,5.0,semi-detached bungalow,Ikoyi,Lagos,285000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,330000000.0
4.0,4.0,4.0,2.0,detached duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,140000000.0
3.0,3.0,4.0,6.0,detached bungalow,Ipaja,Lagos,37000000.0
5.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,400000000.0
4.0,4.0,5.0,6.0,detached duplex,Magodo,Lagos,205000000.0
6.0,6.0,7.0,5.0,detached duplex,Guzape District,Abuja,300000000.0
4.0,5.0,6.0,2.0,semi-detached duplex,Ajah,Lagos,55000000.0
4.0,5.0,6.0,2.0,terraced duplex,Ojodu,Lagos,51550000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,380000000.0
5.0,5.0,6.0,8.0,detached duplex,Magodo,Lagos,180000000.0
4.0,4.0,5.0,5.0,detached duplex,Gwarinpa,Abuja,130000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,175000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,8.0,detached duplex,Ikeja,Lagos,400000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,220000000.0
3.0,3.0,4.0,3.0,terraced duplex,Lekki,Lagos,60000000.0
5.0,5.0,5.0,4.0,detached duplex,Lekki,Lagos,390000000.0
5.0,5.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,350000000.0
4.0,4.0,4.0,3.0,semi-detached duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,190000000.0
3.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,56500000.0
3.0,4.0,4.0,4.0,terraced duplex,Kosofe,Lagos,27000000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,145000000.0
6.0,6.0,7.0,5.0,detached duplex,Abeokuta South,Ogun,70000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,120000000.0
3.0,3.0,3.0,6.0,terraced duplex,Abeokuta South,Ogun,40000000.0
4.0,4.0,4.0,2.0,detached bungalow,Abeokuta North,Ogun,9000000.0
3.0,4.0,4.0,4.0,semi-detached duplex,Lekki,Lagos,60000000.0
3.0,4.0,5.0,2.0,block of flats,Lekki,Lagos,70000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,2.0,detached duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,170000000.0
3.0,4.0,4.0,3.0,terraced duplex,Lekki,Lagos,43000000.0
4.0,6.0,7.0,6.0,detached duplex,Ajah,Lagos,150000000.0
5.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,120000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,58000000.0
5.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,10.0,detached duplex,Lekki,Lagos,120000000.0
4.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,83000000.0
5.0,5.0,6.0,8.0,detached duplex,Lekki,Lagos,180000000.0
5.0,5.0,6.0,4.0,terraced duplex,Lekki,Lagos,250000000.0
3.0,3.0,4.0,2.0,terraced duplex,Gaduwa,Abuja,40000000.0
4.0,4.0,5.0,2.0,terraced duplex,Galadimawa,Abuja,70000000.0
4.0,4.0,5.0,4.0,detached duplex,Ajah,Lagos,115000000.0
4.0,4.0,5.0,4.0,detached duplex,Kubwa,Abuja,60000000.0
4.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,2.0,terraced duplex,Karmo,Abuja,55000000.0
4.0,4.0,5.0,6.0,detached duplex,Lekki,Lagos,195000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lugbe District,Abuja,57900000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Life Camp,Abuja,80000000.0
5.0,5.0,6.0,8.0,detached duplex,Lekki,Lagos,270000000.0
5.0,5.0,5.0,5.0,detached duplex,Maitama District,Abuja,380000000.0
3.0,3.0,2.0,4.0,block of flats,Mushin,Lagos,53000000.0
5.0,5.0,5.0,5.0,detached duplex,Lekki,Lagos,100000000.0
4.0,5.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,3.0,terraced duplex,Katampe,Abuja,130000000.0
5.0,5.0,6.0,4.0,detached duplex,Ajah,Lagos,120000000.0
4.0,5.0,5.0,4.0,detached duplex,Ikeja,Lagos,260000000.0
4.0,5.0,5.0,4.0,terraced duplex,Apo,Abuja,45000000.0
6.0,6.0,7.0,10.0,detached duplex,Ajah,Lagos,160000000.0
3.0,4.0,4.0,2.0,detached bungalow,Ikotun,Lagos,20000000.0
3.0,3.0,4.0,3.0,detached bungalow,Ajah,Lagos,32000000.0
5.0,5.0,6.0,2.0,terraced duplex,Surulere,Lagos,85000000.0
3.0,4.0,4.0,2.0,block of flats,Yaba,Lagos,60000000.0
5.0,5.0,6.0,4.0,detached duplex,Lugbe District,Abuja,50000000.0
3.0,3.0,4.0,3.0,terraced duplex,Lekki,Lagos,42500000.0
4.0,5.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,150000000.0
3.0,3.0,4.0,3.0,terraced duplex,Ajah,Lagos,50500000.0
4.0,5.0,5.0,4.0,detached duplex,Lekki,Lagos,135000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,145000000.0
4.0,5.0,6.0,3.0,semi-detached duplex,Lekki,Lagos,125000000.0
3.0,3.0,4.0,2.0,terraced duplex,Lekki,Lagos,50000000.0
5.0,5.0,6.0,5.0,detached duplex,Kaura,Abuja,220000000.0
4.0,4.0,5.0,4.0,detached duplex,Lekki,Lagos,135000000.0
5.0,5.0,6.0,7.0,semi-detached duplex,Ajah,Lagos,180000000.0
3.0,3.0,4.0,3.0,terraced duplex,Lekki,Lagos,35000000.0
5.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,125000000.0
4.0,4.0,4.0,3.0,detached duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,6.0,detached duplex,Ajah,Lagos,150000000.0
5.0,5.0,6.0,3.0,terraced duplex,Ikoyi,Lagos,255000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Gbagada,Lagos,125000000.0
3.0,3.0,3.0,3.0,detached bungalow,Ibeju Lekki,Lagos,27000000.0
5.0,6.0,6.0,4.0,detached duplex,Gudu,Abuja,130000000.0
5.0,5.0,5.0,4.0,detached duplex,Lekki,Lagos,250000000.0
3.0,3.0,4.0,3.0,semi-detached bungalow,Lekki,Lagos,45000000.0
3.0,3.0,3.0,3.0,detached duplex,Ajah,Lagos,62000000.0
3.0,4.0,4.0,6.0,semi-detached bungalow,Ibeju Lekki,Lagos,25000000.0
4.0,4.0,5.0,10.0,detached duplex,Uyo,Akwa Ibom,70000000.0
3.0,3.0,4.0,2.0,terraced duplex,Asokoro District,Abuja,65000000.0
3.0,3.0,4.0,2.0,terraced duplex,Asokoro District,Abuja,70000000.0
4.0,4.0,5.0,5.0,terraced duplex,Guzape District,Abuja,110000000.0
4.0,4.0,5.0,2.0,terraced duplex,Victoria Island (VI),Lagos,220000000.0
4.0,4.0,4.0,3.0,terraced duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,400000000.0
3.0,3.0,3.0,3.0,semi-detached duplex,Ikorodu,Lagos,22000000.0
3.0,3.0,3.0,4.0,semi-detached duplex,Ikorodu,Lagos,25000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,4.0,terraced duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,detached duplex,Ajah,Lagos,75000000.0
6.0,6.0,7.0,8.0,detached duplex,Lekki,Lagos,320000000.0
5.0,5.0,6.0,6.0,detached duplex,Ikeja,Lagos,240000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Ikeja,Lagos,98500000.0
4.0,4.0,5.0,2.0,terraced duplex,Ajah,Lagos,46000000.0
3.0,3.0,4.0,2.0,terraced duplex,Life Camp,Abuja,23000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Gwarinpa,Abuja,50000000.0
3.0,3.0,4.0,6.0,detached bungalow,Lugbe District,Abuja,23000000.0
5.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,190000000.0
5.0,4.0,4.0,2.0,detached duplex,Ikorodu,Lagos,18000000.0
6.0,6.0,7.0,6.0,detached duplex,Lekki,Lagos,350000000.0
4.0,5.0,6.0,3.0,semi-detached duplex,Lekki,Lagos,64999999.0
4.0,5.0,6.0,4.0,detached bungalow,Ajah,Lagos,58000000.0
4.0,4.0,5.0,3.0,terraced duplex,Isheri North,Lagos,65000000.0
3.0,3.0,4.0,3.0,semi-detached duplex,Isheri North,Lagos,45000000.0
4.0,4.0,5.0,4.0,terraced duplex,Ikeja,Lagos,150000000.0
4.0,4.0,5.0,6.0,detached duplex,Ikeja,Lagos,175000000.0
4.0,4.0,5.0,6.0,detached duplex,Ajah,Lagos,39000000.0
5.0,6.0,7.0,6.0,detached duplex,Lekki,Lagos,160000000.0
3.0,3.0,4.0,4.0,terraced duplex,Lekki,Lagos,55000000.0
3.0,5.0,6.0,3.0,detached bungalow,Ajah,Lagos,40000000.0
3.0,5.0,6.0,2.0,detached duplex,Ibeju Lekki,Lagos,43000000.0
3.0,4.0,5.0,3.0,terraced duplex,Ajah,Lagos,52000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,42000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,88000000.0
5.0,5.0,6.0,2.0,detached duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,62000000.0
5.0,5.0,6.0,5.0,detached duplex,Ajah,Lagos,90000000.0
4.0,4.0,5.0,4.0,detached duplex,Ajah,Lagos,65000000.0
4.0,4.0,5.0,4.0,terraced duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,4.0,terraced duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,6.0,semi-detached duplex,Lekki,Lagos,350000000.0
5.0,5.0,5.0,5.0,detached duplex,Lekki,Lagos,150000000.0
5.0,6.0,6.0,6.0,detached duplex,Lekki,Lagos,170000000.0
3.0,3.0,4.0,2.0,block of flats,Surulere,Lagos,40000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,65000000.0
3.0,3.0,4.0,2.0,block of flats,Ajah,Lagos,35000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,53000000.0
5.0,5.0,6.0,8.0,detached duplex,Kubwa,Abuja,60000000.0
5.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,370000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Arepo,Ogun,65000000.0
5.0,6.0,6.0,4.0,terraced duplex,Durumi,Abuja,70000000.0
3.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,42500000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Apo,Abuja,50000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Ajah,Lagos,50000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,90000000.0
3.0,3.0,4.0,2.0,terraced duplex,Ajah,Lagos,44000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,115000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,2.0,terraced duplex,Apo,Abuja,58000000.0
3.0,4.0,4.0,5.0,terraced duplex,Ajah,Lagos,33000000.0
4.0,4.0,5.0,2.0,terraced duplex,Isolo,Lagos,55000000.0
4.0,4.0,5.0,4.0,detached duplex,Isolo,Lagos,53000000.0
5.0,5.0,6.0,4.0,detached duplex,Isolo,Lagos,130000000.0
4.0,5.0,5.0,9.0,semi-detached duplex,Lugbe District,Abuja,75000000.0
4.0,4.0,5.0,2.0,terraced duplex,Ajah,Lagos,48000000.0
5.0,5.0,5.0,4.0,semi-detached duplex,Guzape District,Abuja,180000000.0
4.0,4.0,5.0,6.0,detached duplex,Asokoro District,Abuja,300000000.0
5.0,5.0,6.0,5.0,detached duplex,Life Camp,Abuja,170000000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,3.0,terraced duplex,Galadimawa,Abuja,45000000.0
4.0,6.0,6.0,5.0,detached duplex,Lekki,Lagos,150000000.0
3.0,3.0,3.0,3.0,semi-detached duplex,Lekki,Lagos,40000000.0
3.0,3.0,4.0,4.0,block of flats,Ibeju Lekki,Lagos,36000000.0
5.0,5.0,6.0,3.0,detached duplex,Ajah,Lagos,85000000.0
4.0,4.0,5.0,5.0,semi-detached duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Ajah,Lagos,45000000.0
6.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,detached duplex,Ikeja,Lagos,250000000.0
6.0,6.0,6.0,6.0,semi-detached bungalow,Ikorodu,Lagos,15000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,165000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,3.0,detached duplex,Ojodu,Lagos,75000000.0
4.0,4.0,4.0,3.0,detached duplex,Ajah,Lagos,120000000.0
5.0,5.0,6.0,6.0,detached duplex,Asaba,Delta,160000000.0
5.0,5.0,6.0,5.0,detached duplex,Asaba,Delta,180000000.0
5.0,4.0,4.0,6.0,semi-detached duplex,Ejigbo,Lagos,60500000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,55000000.0
4.0,5.0,6.0,6.0,terraced duplex,Mbora (Nbora),Abuja,100000000.0
4.0,4.0,4.0,3.0,terraced duplex,Lekki,Lagos,65000000.0
4.0,5.0,5.0,6.0,detached bungalow,Owerri Municipal,Imo,35000000.0
4.0,4.0,4.0,4.0,terraced duplex,Ikoyi,Lagos,290000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,192000000.0
4.0,5.0,6.0,3.0,terraced duplex,Ikeja,Lagos,140000000.0
4.0,5.0,6.0,3.0,terraced duplex,Ikeja,Lagos,60000000.0
3.0,3.0,4.0,3.0,detached bungalow,Mowe Town,Ogun,22500000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,140000000.0
5.0,6.0,6.0,3.0,terraced duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,5.0,terraced duplex,Lekki,Lagos,40000000.0
3.0,3.0,4.0,3.0,terraced duplex,Ikoyi,Lagos,290000000.0
3.0,3.0,3.0,2.0,terraced duplex,Ikoyi,Lagos,160000000.0
4.0,5.0,4.0,3.0,terraced duplex,Lekki,Lagos,60000000.0
4.0,5.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,4.0,terraced duplex,Lekki,Lagos,80000000.0
4.0,4.0,4.0,4.0,terraced duplex,Ajah,Lagos,55000000.0
5.0,6.0,6.0,8.0,semi-detached duplex,Ajah,Lagos,65000000.0
4.0,5.0,5.0,3.0,detached duplex,Ajah,Lagos,55000000.0
3.0,4.0,4.0,3.0,block of flats,Lekki,Lagos,47000000.0
5.0,5.0,6.0,7.0,detached duplex,Lekki,Lagos,270000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,118000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,terraced duplex,Lekki,Lagos,70000000.0
3.0,3.0,4.0,3.0,block of flats,Lekki,Lagos,45000000.0
3.0,3.0,4.0,3.0,terraced duplex,Lekki,Lagos,40000000.0
3.0,3.0,4.0,3.0,terraced duplex,Ajah,Lagos,59000000.0
3.0,3.0,3.0,6.0,block of flats,Ojo,Lagos,16500000.0
3.0,3.0,4.0,4.0,detached bungalow,Ikorodu,Lagos,14000000.0
4.0,4.0,5.0,4.0,detached duplex,Ikorodu,Lagos,50000000.0
3.0,3.0,4.0,3.0,semi-detached duplex,Ibeju Lekki,Lagos,25000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,155000000.0
3.0,3.0,4.0,2.0,block of flats,Lekki,Lagos,47000000.0
3.0,3.0,4.0,3.0,terraced duplex,Ikoyi,Lagos,350000000.0
4.0,4.0,5.0,2.0,terraced duplex,Durumi,Abuja,85000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,117000000.0
3.0,4.0,4.0,4.0,detached bungalow,Mowe Ofada,Ogun,25000000.0
4.0,4.0,5.0,8.0,detached duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,5.0,detached duplex,Magodo,Lagos,230000000.0
5.0,5.0,6.0,6.0,detached duplex,Alimosho,Lagos,125000000.0
4.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,180000000.0
4.0,4.0,5.0,4.0,detached duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,360000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,230000000.0
4.0,5.0,5.0,4.0,terraced duplex,Jahi,Abuja,90000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,58000000.0
5.0,6.0,6.0,6.0,detached duplex,Ajah,Lagos,210000000.0
4.0,5.0,5.0,8.0,detached duplex,Akure,Ondo,137000000.0
4.0,4.0,5.0,4.0,detached duplex,Lekki,Lagos,195000000.0
4.0,4.0,5.0,5.0,semi-detached duplex,Lekki,Lagos,250000000.0
4.0,5.0,5.0,4.0,terraced duplex,Jahi,Abuja,130000000.0
5.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,110000000.0
4.0,4.0,4.0,4.0,terraced duplex,Ikoyi,Lagos,250000000.0
4.0,5.0,5.0,6.0,semi-detached duplex,Gbagada,Lagos,85000000.0
4.0,4.0,5.0,8.0,detached duplex,Magodo,Lagos,230000000.0
3.0,4.0,4.0,5.0,detached bungalow,Akure,Ondo,37500000.0
4.0,4.0,5.0,6.0,detached duplex,Gbagada,Lagos,175000000.0
5.0,5.0,6.0,5.0,detached duplex,Magodo,Lagos,280000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,105000000.0
3.0,4.0,4.0,3.0,terraced duplex,Lekki,Lagos,78000000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,125000000.0
5.0,5.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,310000000.0
4.0,4.0,5.0,6.0,terraced duplex,Ajah,Lagos,50000000.0
5.0,5.0,6.0,3.0,detached duplex,Ajah,Lagos,90000000.0
5.0,5.0,6.0,4.0,semi-detached duplex,Ikeja,Lagos,200000000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,3.0,terraced duplex,Lekki,Lagos,190000000.0
3.0,3.0,3.0,3.0,block of flats,Gbagada,Lagos,60000000.0
3.0,4.0,4.0,2.0,terraced duplex,Lekki,Lagos,58000000.0
3.0,3.0,3.0,3.0,block of flats,Gbagada,Lagos,40000000.0
5.0,5.0,6.0,6.0,detached duplex,Lugbe District,Abuja,27000000.0
3.0,3.0,4.0,2.0,terraced duplex,Gbagada,Lagos,65000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,3.0,detached duplex,Lekki,Lagos,100000000.0
4.0,5.0,6.0,6.0,detached duplex,Ibeju Lekki,Lagos,60000000.0
4.0,4.0,5.0,6.0,detached duplex,Lekki,Lagos,390000000.0
4.0,4.0,4.0,4.0,detached duplex,Ajah,Lagos,115000000.0
5.0,6.0,6.0,3.0,detached duplex,Lokogoma District,Abuja,50000000.0
5.0,6.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,410000000.0
4.0,4.0,5.0,5.0,detached duplex,Ikeja,Lagos,90000000.0
5.0,5.0,6.0,2.0,terraced duplex,Lekki,Lagos,190000000.0
5.0,6.0,6.0,5.0,detached duplex,Gwarinpa,Abuja,100000000.0
4.0,4.0,5.0,4.0,terraced duplex,Kado,Abuja,63000000.0
4.0,4.0,5.0,4.0,terraced duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,67000000.0
5.0,5.0,6.0,7.0,detached duplex,Lekki,Lagos,135000000.0
4.0,4.0,5.0,3.0,terraced duplex,Ajah,Lagos,42000000.0
3.0,3.0,4.0,2.0,terraced duplex,Lekki,Lagos,48000000.0
4.0,4.0,5.0,3.0,terraced duplex,Isheri North,Ogun,47000000.0
3.0,3.0,4.0,2.0,terraced bungalow,Lekki,Lagos,29000000.0
4.0,5.0,5.0,2.0,detached bungalow,Enugu,Enugu,45000000.0
5.0,6.0,6.0,4.0,detached duplex,Lekki,Lagos,185000000.0
5.0,6.0,6.0,5.0,detached duplex,Lekki,Lagos,130000000.0
5.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,230000000.0
4.0,5.0,5.0,4.0,terraced duplex,Lekki,Lagos,60000000.0
5.0,6.0,6.0,6.0,detached duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,4.0,detached duplex,Victoria Island (VI),Lagos,350000000.0
4.0,5.0,6.0,2.0,semi-detached duplex,Lekki,Lagos,90000000.0
3.0,3.0,4.0,4.0,semi-detached bungalow,Epe,Lagos,26000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Maryland,Lagos,150000000.0
6.0,6.0,7.0,3.0,detached duplex,Lekki,Lagos,220000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,detached duplex,Lokogoma District,Abuja,37000000.0
4.0,5.0,5.0,3.0,terraced duplex,Katampe,Abuja,95000000.0
4.0,5.0,5.0,4.0,semi-detached duplex,Apo,Abuja,65000000.0
4.0,4.0,5.0,4.0,terraced duplex,Gwarinpa,Abuja,55000000.0
4.0,4.0,5.0,2.0,terraced duplex,Guzape District,Abuja,400000000.0
3.0,3.0,4.0,3.0,block of flats,Gaduwa,Abuja,57000000.0
5.0,5.0,6.0,5.0,detached duplex,Guzape District,Abuja,280000000.0
6.0,6.0,7.0,8.0,detached duplex,Guzape District,Abuja,210000000.0
4.0,4.0,5.0,3.0,terraced duplex,Ikoyi,Lagos,350000000.0
6.0,6.0,7.0,8.0,detached duplex,Port Harcourt,Rivers,160000000.0
4.0,4.0,5.0,5.0,detached duplex,Port Harcourt,Rivers,125000000.0
4.0,4.0,5.0,6.0,detached duplex,Port Harcourt,Rivers,120000000.0
5.0,5.0,6.0,6.0,detached duplex,Port Harcourt,Rivers,80000000.0
5.0,5.0,6.0,5.0,detached duplex,Port Harcourt,Rivers,195000000.0
4.0,4.0,5.0,6.0,detached duplex,Port Harcourt,Rivers,130000000.0
4.0,4.0,5.0,3.0,terraced duplex,Port Harcourt,Rivers,61000000.0
3.0,3.0,4.0,2.0,terraced duplex,Port Harcourt,Rivers,38000000.0
5.0,5.0,6.0,6.0,detached duplex,Port Harcourt,Rivers,45000000.0
4.0,4.0,5.0,2.0,terraced duplex,Port Harcourt,Rivers,50000000.0
4.0,4.0,5.0,3.0,terraced duplex,Port Harcourt,Rivers,53000000.0
5.0,5.0,6.0,4.0,detached duplex,Port Harcourt,Rivers,75000000.0
4.0,4.0,5.0,8.0,detached bungalow,Port Harcourt,Rivers,45000000.0
3.0,3.0,5.0,4.0,terraced duplex,Lekki,Lagos,43500000.0
4.0,3.0,4.0,4.0,detached duplex,Ifako-Ijaiye,Lagos,35000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Victoria Island (VI),Lagos,300000000.0
5.0,5.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,410000000.0
5.0,5.0,5.0,4.0,detached duplex,Lekki,Lagos,170000000.0
3.0,3.0,4.0,4.0,detached bungalow,Ifako-Ijaiye,Lagos,17500000.0
5.0,5.0,5.0,4.0,detached duplex,Isheri,Lagos,75000000.0
5.0,6.0,7.0,3.0,detached duplex,Lekki,Lagos,140000000.0
4.0,6.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,250000000.0
